transcript_id,transcript_position,score
ENST00000438607,468,0.026921906
ENST00000438607,520,0.04699259
ENST00000438607,542,0.004124662
ENST00000438665,4335,0.0625943
ENST00000438665,4458,0.013678549
ENST00000438665,4523,0.0030422432
ENST00000438665,4560,0.060115166
ENST00000438665,4632,0.10772997
ENST00000438665,4690,0.018622449
ENST00000438665,4847,0.05550969
ENST00000438665,4868,0.014553226
ENST00000438704,457,0.36387384
ENST00000438704,580,0.22214997
ENST00000438704,759,0.07558796
ENST00000438704,935,0.03625665
ENST00000438747,509,0.021105556
ENST00000438747,585,0.12377056
ENST00000438747,744,0.47717446
ENST00000438747,825,0.17235413
ENST00000438747,916,0.23126756
ENST00000438747,930,0.14727163
ENST00000438747,1206,0.13832992
ENST00000438747,1307,0.034395847
ENST00000438747,1432,0.04918296
ENST00000438747,1494,0.06021963
ENST00000438747,1540,0.26040375
ENST00000438793,1086,0.10955243
ENST00000438793,1228,0.067075394
ENST00000438793,1235,0.16902578
ENST00000438793,1314,0.024680426
ENST00000438793,1355,0.10072295
ENST00000438793,1487,0.07306831
ENST00000438793,1549,0.20376585
ENST00000438793,1562,0.05007023
ENST00000438793,2028,0.046035454
ENST00000438793,2040,0.009439419
ENST00000438793,2064,0.040239904
ENST00000438793,2082,0.10258766
ENST00000438793,2091,0.059677824
ENST00000438793,2119,0.46944162
ENST00000438793,2125,0.17533763
ENST00000438793,2139,0.025027968
ENST00000438793,2281,0.09203612
ENST00000438793,2292,0.021090541
ENST00000438793,2346,0.11895131
ENST00000438793,2574,0.03770035
ENST00000438793,2606,0.14435036
ENST00000438793,2610,0.057623345
ENST00000438793,2724,0.28500092
ENST00000438793,2731,0.05481926
ENST00000438793,2754,0.38706
ENST00000438793,2843,0.26960355
ENST00000438793,2894,0.15218036
ENST00000438793,2908,0.06746725
ENST00000438793,2975,0.006627342
ENST00000438793,2988,0.073835194
ENST00000438793,2992,0.01775184
ENST00000438793,3034,0.027761217
ENST00000438793,3166,0.07982686
ENST00000438793,3172,0.093514785
ENST00000438793,3234,0.008982507
ENST00000438793,3285,0.085795544
ENST00000438793,3309,0.21838094
ENST00000438793,3394,0.019180339
ENST00000438793,3486,0.0522507
ENST00000438793,3506,0.37473735
ENST00000438793,3583,0.0010883741
ENST00000438793,3606,0.19446221
ENST00000438793,3612,0.33253127
ENST00000438793,3621,0.011112802
ENST00000438793,3654,0.0036929375
ENST00000438793,3687,0.14530519
ENST00000438793,3708,0.000874256
ENST00000438793,3726,0.21846281
ENST00000438793,3818,0.064176545
ENST00000438793,3874,0.01768398
ENST00000438793,3987,0.056701962
ENST00000438861,330,0.15014398
ENST00000438861,366,0.037153862
ENST00000438861,372,0.040041726
ENST00000438861,570,0.22520062
ENST00000438861,597,0.0723057
ENST00000438861,610,0.08068753
ENST00000438861,618,0.19564389
ENST00000438861,697,0.13160086
ENST00000438861,766,0.23897982
ENST00000438861,780,0.09272586
ENST00000438861,790,0.10222635
ENST00000438861,804,0.018453619
ENST00000438861,948,0.05974265
ENST00000438861,967,0.022262728
ENST00000438861,1026,0.17458785
ENST00000438861,1048,0.09226355
ENST00000438861,1053,0.005615833
ENST00000438861,1060,0.26710954
ENST00000438861,1077,0.04589362
ENST00000438861,1098,0.086691916
ENST00000438861,1136,0.12440964
ENST00000438861,1378,0.10519213
ENST00000438861,1426,0.06091492
ENST00000438861,1444,0.49854496
ENST00000438861,1482,0.2736749
ENST00000438861,1491,0.07641349
ENST00000438861,1497,0.222454
ENST00000438861,1565,0.009291018
ENST00000438861,1591,0.013000553
ENST00000438861,1608,0.03754601
ENST00000438861,1703,0.09223286
ENST00000438861,1730,0.045585375
ENST00000439040,6424,0.009749252
ENST00000439040,6483,0.0017518587
ENST00000439040,7381,0.15456702
ENST00000439040,7388,0.0021969215
ENST00000439174,2492,0.0026370361
ENST00000439174,2879,0.046524763
ENST00000439174,3002,0.42316222
ENST00000439174,3006,0.0025817074
ENST00000439174,3023,0.13759227
ENST00000439174,3032,0.1975742
ENST00000439174,3049,0.72117007
ENST00000439174,3075,0.04108957
ENST00000439174,3299,0.036195848
ENST00000439174,3307,0.14941946
ENST00000439174,3357,0.009978096
ENST00000439174,3364,0.67030907
ENST00000439174,3404,0.08435931
ENST00000439174,3447,0.052120484
ENST00000439174,3464,0.044388708
ENST00000439174,3520,0.023236861
ENST00000439174,3612,0.029215846
ENST00000439174,3662,0.08091295
ENST00000439174,3674,0.23432879
ENST00000439174,3767,0.26248723
ENST00000439174,3819,0.07080409
ENST00000439174,3856,0.10676452
ENST00000439174,4036,0.027913168
ENST00000439174,4071,0.009134636
ENST00000439174,4086,0.109247856
ENST00000439174,4092,0.09256734
ENST00000439174,4179,0.01527267
ENST00000439174,4293,0.03841057
ENST00000439174,4544,0.011430063
ENST00000439174,4697,0.013840484
ENST00000439174,4738,0.04920245
ENST00000439174,4743,0.0068886783
ENST00000439174,4750,0.10526161
ENST00000439174,4765,0.025015695
ENST00000439174,4882,0.024736777
ENST00000439174,4891,0.0040256353
ENST00000439174,4895,0.10744091
ENST00000439190,69,0.062873006
ENST00000439190,113,0.21999894
ENST00000439190,272,0.0819252
ENST00000439190,277,0.21365754
ENST00000439190,438,0.099264264
ENST00000439190,454,0.39398834
ENST00000439190,466,0.21475127
ENST00000439190,506,0.037334632
ENST00000439190,512,0.20044303
ENST00000439190,544,0.03867309
ENST00000439190,555,0.023392253
ENST00000439190,616,0.6042601
ENST00000439190,623,0.10426146
ENST00000439190,661,0.11475064
ENST00000439190,677,0.18524978
ENST00000439190,693,0.5403285
ENST00000439190,835,0.13963927
ENST00000439190,907,0.892161
ENST00000439190,922,0.1572965
ENST00000439190,931,0.22004032
ENST00000439190,963,0.7900302
ENST00000439190,1029,0.15965301
ENST00000439190,1073,0.43205327
ENST00000439190,1083,0.17178234
ENST00000439190,1215,0.1644304
ENST00000439211,510,0.04818175
ENST00000439211,534,0.11663842
ENST00000439211,558,0.154838
ENST00000439211,608,0.06784217
ENST00000439211,634,0.010812358
ENST00000439211,662,0.011630982
ENST00000439211,730,0.45840997
ENST00000439211,739,0.07620881
ENST00000439211,790,0.07980798
ENST00000439211,799,0.14317684
ENST00000439211,825,0.0688347
ENST00000439211,892,0.018651213
ENST00000439211,902,0.06432112
ENST00000439211,918,0.21559094
ENST00000439211,930,0.07527323
ENST00000439211,967,0.092423335
ENST00000439211,1141,0.25168467
ENST00000439211,1220,0.07435982
ENST00000439211,1234,0.042501394
ENST00000439211,1252,0.015684497
ENST00000439211,1332,0.17825697
ENST00000439211,2054,0.0894759
ENST00000439211,2145,0.373888
ENST00000439211,2315,0.046004128
ENST00000439211,2354,0.19058172
ENST00000439211,2437,0.24155918
ENST00000439211,2510,0.02149363
ENST00000439211,2582,0.014588301
ENST00000439211,2623,0.023353728
ENST00000439211,2761,0.071648456
ENST00000439211,2770,0.008018099
ENST00000439211,2796,0.015451645
ENST00000439211,2804,0.097768866
ENST00000439211,2898,0.07916649
ENST00000439211,2908,0.22346947
ENST00000439211,2986,0.0075295717
ENST00000439211,2997,0.044600133
ENST00000439211,3064,0.020006804
ENST00000439211,3168,0.090389565
ENST00000439211,3213,0.10566488
ENST00000439211,3289,0.02813287
ENST00000439211,3408,0.14860107
ENST00000439211,3432,0.078032345
ENST00000439211,3443,0.25066826
ENST00000439211,3540,0.09981914
ENST00000439211,3562,0.010486114
ENST00000439211,3569,0.022439627
ENST00000439211,3628,0.4978201
ENST00000439211,3648,0.16667989
ENST00000439211,3701,0.036553796
ENST00000439211,3712,0.03358719
ENST00000439211,3728,0.015583435
ENST00000439211,3741,0.07788499
ENST00000439211,3757,0.05895503
ENST00000439211,3792,0.09083833
ENST00000439211,3804,0.7667289
ENST00000439211,3824,0.021158997
ENST00000439211,3851,0.006824562
ENST00000439211,3879,0.100849554
ENST00000439343,2243,0.029211923
ENST00000439343,2293,0.010124887
ENST00000439343,2352,0.03388205
ENST00000439343,2475,0.025902107
ENST00000439343,2552,0.085525304
ENST00000439343,2575,0.011188968
ENST00000439343,2670,0.004041658
ENST00000439343,2740,0.04051127
ENST00000439343,2762,0.005981169
ENST00000439343,2767,0.017044445
ENST00000439343,2800,0.0035762563
ENST00000439343,2884,0.020686569
ENST00000439351,812,0.036873393
ENST00000439351,906,0.07034188
ENST00000439351,911,0.128633
ENST00000439351,918,0.119035594
ENST00000439351,926,0.085092835
ENST00000439351,942,0.054805398
ENST00000439351,1069,0.1755093
ENST00000439351,1098,0.08479145
ENST00000439351,1180,0.024456156
ENST00000439351,1239,0.20868608
ENST00000439351,1286,0.08409452
ENST00000439351,1302,0.018083308
ENST00000439351,1395,0.00873819
ENST00000439351,1399,0.014583482
ENST00000439351,1457,0.15904358
ENST00000439351,1490,0.039061543
ENST00000439351,1528,0.05445227
ENST00000439351,1715,0.09473294
ENST00000439351,1857,0.039146367
ENST00000439351,1915,0.078620985
ENST00000439351,1922,0.003963742
ENST00000439351,1948,0.005426007
ENST00000439351,1960,0.029978206
ENST00000439351,1990,0.5620903
ENST00000439351,2022,0.89308333
ENST00000439351,2194,0.00984855
ENST00000439351,2283,0.10104088
ENST00000439351,2301,0.010821419
ENST00000439383,1601,0.11719299
ENST00000439383,1609,0.06202986
ENST00000439383,1630,0.031931307
ENST00000439383,1636,0.011051607
ENST00000439383,1654,0.004884098
ENST00000439383,1660,0.103321694
ENST00000439383,1681,0.20975815
ENST00000439383,1767,0.20388684
ENST00000439383,1918,0.022595437
ENST00000439383,2011,0.06724609
ENST00000439383,2017,0.015947048
ENST00000439383,2052,0.80755496
ENST00000439383,2132,0.10140172
ENST00000439383,2170,0.004030077
ENST00000439383,2328,0.035599735
ENST00000439383,2455,0.11339341
ENST00000439383,2478,0.25824532
ENST00000439383,2495,0.29135576
ENST00000439383,2544,0.32693607
ENST00000439383,2556,0.06683943
ENST00000439590,195,0.081560895
ENST00000439590,255,0.19366327
ENST00000439590,312,0.04858666
ENST00000439590,331,0.07387696
ENST00000439590,370,0.25182903
ENST00000439590,380,0.158709
ENST00000439590,385,0.013978143
ENST00000439590,399,0.3172914
ENST00000439602,255,0.07552258
ENST00000439602,261,0.08581626
ENST00000439602,283,0.5350416
ENST00000439602,351,0.06237848
ENST00000439602,363,0.080647536
ENST00000439602,367,0.016950281
ENST00000439602,420,0.1336433
ENST00000439602,438,0.026705556
ENST00000439602,521,0.02575056
ENST00000439640,1068,0.008161495
ENST00000439640,1111,0.35984093
ENST00000439640,1144,0.048079178
ENST00000439640,1202,0.5916267
ENST00000439640,1228,0.03548722
ENST00000439640,1263,0.16727628
ENST00000439640,1273,0.055030562
ENST00000439640,1302,0.061701853
ENST00000439640,1307,0.026536921
ENST00000439640,1334,0.013326632
ENST00000439696,2083,0.06408961
ENST00000439696,2151,0.66633356
ENST00000439696,2161,0.11199642
ENST00000439696,2199,0.11941791
ENST00000439696,2409,0.084657006
ENST00000439696,2419,0.045235272
ENST00000439696,2485,0.036567956
ENST00000439696,2511,0.03530464
ENST00000439696,2554,0.05060316
ENST00000439696,2682,0.05788434
ENST00000439696,2747,0.058693647
ENST00000439696,2790,0.91182226
ENST00000439696,2834,0.69496024
ENST00000439696,2861,0.061816845
ENST00000439696,2877,0.0064355833
ENST00000439696,2926,0.00975512
ENST00000439696,2934,0.11580832
ENST00000439696,2956,0.041098792
ENST00000439696,3019,0.010905613
ENST00000439696,3024,0.3900701
ENST00000439696,3132,0.061863173
ENST00000439977,209,0.00485421
ENST00000439977,214,0.13623857
ENST00000439977,354,0.14431293
ENST00000439977,408,0.35532874
ENST00000439977,538,0.15138549
ENST00000439977,594,0.057823066
ENST00000439977,618,0.010638751
ENST00000439977,864,0.015078674
ENST00000439977,998,0.1603425
ENST00000439977,1129,0.1989319
ENST00000439977,1146,0.1650609
ENST00000439977,1188,0.43182442
ENST00000439977,1200,0.101774596
ENST00000439977,1226,0.11574429
ENST00000439977,1233,0.04772791
ENST00000439977,1254,0.011454702
ENST00000439977,1280,0.062318984
ENST00000439977,1322,0.3011297
ENST00000439977,1368,0.050781135
ENST00000439977,1405,0.10614658
ENST00000439977,1415,0.8207468
ENST00000439977,1428,0.17392856
ENST00000439977,1453,0.33817652
ENST00000439977,1479,0.022805635
ENST00000439977,1551,0.15521386
ENST00000439977,1670,0.35046378
ENST00000439977,1815,0.088229515
ENST00000439977,1830,0.14628728
ENST00000439977,1845,0.049628936
ENST00000439977,1888,0.041705266
ENST00000439977,1898,0.4285168
ENST00000439977,1915,0.037466336
ENST00000440023,843,0.0024967445
ENST00000440023,958,0.28128052
ENST00000440023,1456,0.010197604
ENST00000440027,1112,0.10033882
ENST00000440027,1169,0.06662356
ENST00000440027,1631,0.1756601
ENST00000440027,1743,0.20365658
ENST00000440027,1798,0.20052263
ENST00000440027,1807,0.17876728
ENST00000440027,1858,0.10529109
ENST00000440027,1879,0.094546415
ENST00000440027,1888,0.08448064
ENST00000440027,1906,0.035851885
ENST00000440027,1926,0.0063554733
ENST00000440027,1979,0.37029955
ENST00000440623,4904,0.016564135
ENST00000440623,5015,0.43875378
ENST00000440623,5117,0.00038022583
ENST00000440623,5127,0.01172949
ENST00000440859,1981,0.5791794
ENST00000440859,2309,0.009810058
ENST00000440859,4241,0.002628377
ENST00000440865,2248,0.021053365
ENST00000440865,2364,0.06336146
ENST00000441156,1739,0.02052951
ENST00000441156,1764,0.06590024
ENST00000441156,1813,0.21698937
ENST00000441156,1928,0.044410013
ENST00000441156,1986,0.0030075957
ENST00000441156,2012,0.008639888
ENST00000441156,2020,0.06775504
ENST00000441156,2089,0.5142864
ENST00000441448,96,0.08839668
ENST00000441448,160,0.041775383
ENST00000441448,166,0.018905008
ENST00000441448,227,0.0679264
ENST00000441448,262,0.010977215
ENST00000441448,301,0.025104195
ENST00000441448,317,0.046772778
ENST00000441448,420,0.09434878
ENST00000441448,477,0.06278353
ENST00000441448,486,0.08610187
ENST00000441448,506,0.04114756
ENST00000441448,511,0.02242813
ENST00000441448,548,0.05652953
ENST00000441448,565,0.081037164
ENST00000441448,716,0.07148451
ENST00000441448,745,0.08577153
ENST00000441448,773,0.12393045
ENST00000441448,792,0.13265368
ENST00000441448,906,0.018706722
ENST00000441448,916,0.08959123
ENST00000441448,923,0.027679272
ENST00000441448,968,0.0020058956
ENST00000441448,975,0.013581267
ENST00000441634,59,0.22366889
ENST00000441634,79,0.05430677
ENST00000441634,99,0.087615065
ENST00000441634,154,0.053493746
ENST00000441634,178,0.17631547
ENST00000441634,207,0.05945528
ENST00000441634,220,0.18698578
ENST00000441634,231,0.15209939
ENST00000441634,300,0.07902915
ENST00000441634,366,0.01315936
ENST00000441634,715,0.0053399634
ENST00000441634,741,0.063456394
ENST00000441722,593,0.14566606
ENST00000441722,616,0.004110747
ENST00000441722,813,0.14458856
ENST00000441788,1661,0.03916147
ENST00000441788,1718,0.015492668
ENST00000441788,1764,0.060073778
ENST00000441788,2480,0.8082591
ENST00000441788,2485,0.074995816
ENST00000441788,2596,0.9161119
ENST00000441788,2729,0.5550935
ENST00000441788,2978,0.20784459
ENST00000441802,12027,0.98792225
ENST00000441802,12036,0.013352483
ENST00000441802,12052,0.01591017
ENST00000441802,12090,0.14114584
ENST00000441802,12142,0.85472697
ENST00000441802,12178,0.007781
ENST00000441802,12185,0.02703161
ENST00000441802,12256,0.093982965
ENST00000441802,12348,0.15969598
ENST00000441802,12497,0.18235579
ENST00000441802,12516,0.06660902
ENST00000441802,12526,0.06909499
ENST00000441802,12610,0.0059187347
ENST00000441802,12640,0.118185565
ENST00000441802,12736,0.213554
ENST00000441802,12854,0.25563693
ENST00000441802,12862,0.032366898
ENST00000441802,12875,0.6433784
ENST00000441802,12899,0.041698482
ENST00000441802,12928,0.108345546
ENST00000441802,12997,0.7778124
ENST00000441802,13006,0.00439586
ENST00000441802,13015,0.2533026
ENST00000441802,13072,0.0023812868
ENST00000441802,13129,0.028071009
ENST00000441802,13153,0.093866765
ENST00000441802,13165,0.032049432
ENST00000441802,13195,0.5926824
ENST00000441802,13201,0.10039333
ENST00000441802,13207,0.07549375
ENST00000441802,13342,0.11619964
ENST00000441802,13396,0.27172524
ENST00000441802,13437,0.044146072
ENST00000441802,13477,0.95472205
ENST00000441802,13531,0.13939795
ENST00000441802,13609,0.8357253
ENST00000441802,13648,0.037596185
ENST00000441802,13709,0.24140427
ENST00000441802,13716,0.0086791525
ENST00000441802,13751,0.10658911
ENST00000441802,13784,0.7725356
ENST00000441802,13897,0.97637254
ENST00000441802,13976,0.5177814
ENST00000441802,14002,0.77386785
ENST00000441802,14012,0.20382433
ENST00000441802,14349,0.12514769
ENST00000441802,14445,0.0022645956
ENST00000441802,14482,0.17634879
ENST00000441802,14558,0.23925413
ENST00000441802,14595,0.028949836
ENST00000441802,14626,0.11297469
ENST00000441802,14648,0.10954641
ENST00000441802,14654,0.0058229133
ENST00000441802,14663,0.057534985
ENST00000441802,14726,0.08897174
ENST00000441802,14753,0.040778317
ENST00000441946,196,0.12913522
ENST00000441946,623,0.07075921
ENST00000441946,660,0.22061177
ENST00000441946,681,0.1298769
ENST00000441946,692,0.0073369867
ENST00000441946,701,0.012858784
ENST00000441946,706,0.06487776
ENST00000441946,722,0.07015587
ENST00000441946,743,0.071969986
ENST00000441946,774,0.413342
ENST00000441946,835,0.1429688
ENST00000441946,890,0.07102241
ENST00000441946,909,0.021932205
ENST00000441946,941,0.013726341
ENST00000441946,992,0.013543853
ENST00000441946,1021,0.007400457
ENST00000441946,1039,0.33468333
ENST00000441946,1070,0.6005726
ENST00000441946,1142,0.19712009
ENST00000441946,1159,0.03290426
ENST00000441946,1238,0.05077363
ENST00000441946,1294,0.77805924
ENST00000441946,1327,0.29786995
ENST00000441946,1348,0.03019407
ENST00000441946,1375,0.26772386
ENST00000441946,1392,0.09265888
ENST00000441946,1445,0.03360083
ENST00000441946,1495,0.35009524
ENST00000441946,1551,0.34090185
ENST00000441946,1681,0.10092272
ENST00000441946,1713,0.48099452
ENST00000441946,1734,0.35358164
ENST00000441946,1811,0.0786224
ENST00000441946,1859,0.083562165
ENST00000441946,1965,0.012337018
ENST00000441946,1979,0.070736356
ENST00000441946,1998,0.0066832267
ENST00000441946,2046,0.110987
ENST00000441946,2074,0.032698043
ENST00000441946,2144,0.08007334
ENST00000441946,2192,0.08526355
ENST00000441946,2226,0.29132757
ENST00000441946,2327,0.26154107
ENST00000441946,2452,0.011336756
ENST00000441946,2510,0.0016904103
ENST00000441946,2597,0.119850345
ENST00000441946,2617,0.106482126
ENST00000441946,2743,0.018880729
ENST00000441946,2747,0.019116024
ENST00000441946,2807,0.016193168
ENST00000441946,2859,0.4159891
ENST00000442241,349,0.28000167
ENST00000442241,507,0.078191295
ENST00000442241,590,0.15076667
ENST00000442241,619,0.17201354
ENST00000442241,677,0.07540366
ENST00000442241,734,0.082366414
ENST00000442241,836,0.115601055
ENST00000442241,883,0.44136775
ENST00000442241,932,0.24004503
ENST00000442241,960,0.11113472
ENST00000442241,989,0.015198145
ENST00000442241,1121,0.038457036
ENST00000442241,1149,0.31195092
ENST00000442241,1187,0.24238402
ENST00000442241,1217,0.31008548
ENST00000442241,1313,0.06153994
ENST00000442241,1343,0.08406652
ENST00000442241,1427,0.11274295
ENST00000442241,1469,0.46872112
ENST00000442241,1519,0.06956708
ENST00000442241,1566,0.11205816
ENST00000442241,1611,0.078669325
ENST00000442241,1646,0.022259
ENST00000442241,1729,0.3683931
ENST00000442241,1769,0.0027553702
ENST00000442406,4747,0.9575101
ENST00000442551,300,0.21004413
ENST00000442551,323,0.023768818
ENST00000442551,335,0.10335403
ENST00000442551,429,0.09776291
ENST00000442551,436,0.3526779
ENST00000442551,544,0.0055679
ENST00000442738,89,0.25203225
ENST00000442738,132,0.014959645
ENST00000442738,141,0.030431975
ENST00000442738,195,0.06725847
ENST00000442738,296,0.025732094
ENST00000442738,383,0.01729938
ENST00000442738,412,0.5889832
ENST00000442738,474,0.015712852
ENST00000442744,56,0.015334741
ENST00000442744,76,0.015541789
ENST00000442744,91,0.016394457
ENST00000442744,119,0.063748896
ENST00000442744,152,0.023306303
ENST00000442744,173,0.14470726
ENST00000442744,201,0.016097067
ENST00000442744,230,0.056273904
ENST00000442744,523,0.30195445
ENST00000442744,598,0.9262808
ENST00000442744,688,0.29068965
ENST00000442744,711,0.10785907
ENST00000442744,723,0.009906301
ENST00000442819,102,0.15755492
ENST00000442819,214,0.039183132
ENST00000442819,272,0.053679455
ENST00000442819,296,0.12762144
ENST00000442819,337,0.020000461
ENST00000442819,345,0.05888511
ENST00000442819,353,0.36176452
ENST00000442819,382,0.013433308
ENST00000442819,433,0.063097686
ENST00000442819,467,0.1559139
ENST00000442819,540,0.023124354
ENST00000442819,553,0.39863676
ENST00000442819,629,0.015269064
ENST00000442819,693,0.420266
ENST00000442819,748,0.009646974
ENST00000442819,752,0.057290908
ENST00000442819,775,0.0035976034
ENST00000442819,904,0.07246863
ENST00000442819,980,0.8591261
ENST00000442819,1027,0.11896676
ENST00000442819,1098,0.04938594
ENST00000442819,1159,0.017181618
ENST00000442819,1190,0.25293398
ENST00000442819,1235,0.108287536
ENST00000442819,1250,0.24092974
ENST00000442819,1327,0.007814839
ENST00000442819,1435,0.17333062
ENST00000442819,1456,0.021903215
ENST00000442819,1470,0.0035545148
ENST00000442819,1485,0.065794
ENST00000442819,1606,0.5083667
ENST00000442819,1652,0.112100005
ENST00000442819,1663,0.0028443956
ENST00000442819,1729,0.019304689
ENST00000442819,1774,0.004946613
ENST00000442819,1791,0.032147855
ENST00000442819,1797,0.043463152
ENST00000442819,1805,0.15572415
ENST00000442819,1918,0.13743936
ENST00000442819,1944,0.010545234
ENST00000442819,1967,0.035854172
ENST00000442819,2002,0.009064253
ENST00000442819,2041,0.0047111865
ENST00000442819,2215,0.053691182
ENST00000442995,242,0.02183261
ENST00000442995,250,0.081446484
ENST00000442995,280,0.02175254
ENST00000442995,285,0.033703
ENST00000442995,300,0.28103393
ENST00000442995,381,0.027684355
ENST00000442995,409,0.052088033
ENST00000442995,427,0.50318515
ENST00000442995,557,0.001624479
ENST00000443003,42,0.07811455
ENST00000443003,129,0.089975916
ENST00000443003,154,0.19326642
ENST00000443003,167,0.14388064
ENST00000443003,222,0.092361055
ENST00000443003,271,0.009075095
ENST00000443003,396,0.09209786
ENST00000443003,406,0.0025136124
ENST00000443003,454,0.05592098
ENST00000443003,466,0.022407657
ENST00000443003,499,0.003670573
ENST00000443003,523,0.013141675
ENST00000443003,550,0.060035244
ENST00000443003,653,0.14168835
ENST00000443003,744,0.08601759
ENST00000443003,771,0.29903686
ENST00000443003,817,0.085237384
ENST00000443003,874,0.046532344
ENST00000443003,901,0.09193255
ENST00000443003,955,0.28563812
ENST00000443003,1020,0.004436645
ENST00000443006,424,0.13199878
ENST00000443006,516,0.014668258
ENST00000443006,556,0.25525278
ENST00000443006,568,0.16015732
ENST00000443006,811,0.4334028
ENST00000443006,912,0.021199387
ENST00000443006,995,0.16062458
ENST00000443006,1036,0.087703094
ENST00000443024,2878,0.15165572
ENST00000443024,3148,0.069921225
ENST00000443024,3216,0.006142506
ENST00000443024,3262,0.013771213
ENST00000443024,3282,0.43389124
ENST00000443024,3347,0.019309536
ENST00000443024,3369,0.19951604
ENST00000443024,3419,0.07444378
ENST00000443024,3509,0.0074219727
ENST00000443024,3514,0.23123527
ENST00000443024,3518,0.08848482
ENST00000443024,3541,0.05024458
ENST00000443024,3553,0.28431332
ENST00000443024,3658,0.052083474
ENST00000443024,3683,0.0049789804
ENST00000443024,3702,0.3601301
ENST00000443024,3784,0.051508527
ENST00000443024,3809,0.04234853
ENST00000443024,3822,0.051366378
ENST00000443024,3837,0.04765449
ENST00000443024,3871,0.12895288
ENST00000443024,3951,0.0668249
ENST00000443024,3963,0.21924816
ENST00000443024,4044,0.06355236
ENST00000443024,4051,0.003918622
ENST00000443024,4075,0.00655014
ENST00000443024,4082,0.07723603
ENST00000443024,4231,0.011982204
ENST00000443024,4248,0.7872242
ENST00000443024,4322,0.047065843
ENST00000443024,4329,0.011993679
ENST00000443387,2033,0.039851822
ENST00000443387,2185,0.0059569795
ENST00000443387,2263,0.21674642
ENST00000443387,2375,0.6731473
ENST00000443387,2424,0.017648578
ENST00000443387,2463,0.006915342
ENST00000443387,2501,0.6371466
ENST00000443387,2518,0.044602208
ENST00000443387,2530,0.18003677
ENST00000443387,2635,0.018468505
ENST00000443387,2658,0.06840291
ENST00000443387,2727,0.0022286228
ENST00000443387,2790,0.22088896
ENST00000443387,2828,0.038834248
ENST00000443387,2901,0.013428974
ENST00000443387,2906,0.03173173
ENST00000443387,2988,0.26689547
ENST00000443387,3007,0.012209421
ENST00000443387,3029,0.11419794
ENST00000443387,3210,0.00785948
ENST00000443585,208,0.07586946
ENST00000443585,269,0.3717213
ENST00000443585,328,0.0043991623
ENST00000443585,343,0.0052103596
ENST00000443585,353,0.079267934
ENST00000443585,365,0.065710746
ENST00000443585,424,0.0052771275
ENST00000443585,457,0.004267442
ENST00000443585,465,0.11156153
ENST00000443585,536,0.03240272
ENST00000443585,557,0.006081158
ENST00000443585,608,0.010774714
ENST00000443585,652,0.009154908
ENST00000443585,672,0.4625633
ENST00000443585,696,0.058569923
ENST00000443585,704,0.011302283
ENST00000443585,708,0.098788545
ENST00000443585,754,0.067676045
ENST00000443585,836,0.0010082206
ENST00000443585,859,0.17376086
ENST00000443585,890,0.010449869
ENST00000443585,1049,0.14644396
ENST00000443585,1083,0.07994786
ENST00000443585,1222,0.03132359
ENST00000443585,1233,0.11342596
ENST00000443585,1281,0.05697653
ENST00000443649,854,0.08680562
ENST00000443649,874,0.086209305
ENST00000443649,903,0.11265776
ENST00000443649,937,0.02735531
ENST00000443649,950,0.120041415
ENST00000443649,974,0.0010332807
ENST00000443649,1061,0.003023198
ENST00000443649,1091,0.044841148
ENST00000443649,1148,0.04850851
ENST00000443649,1247,0.08115325
ENST00000443649,1255,0.011899247
ENST00000443649,1280,0.07062054
ENST00000443649,1292,0.07441236
ENST00000443649,1337,0.11964821
ENST00000443649,1361,0.0025643837
ENST00000443649,1390,0.0290087
ENST00000443649,1433,0.017863255
ENST00000443649,1475,0.034740474
ENST00000443649,1616,0.6077774
ENST00000443649,1719,0.74892354
ENST00000443649,1756,0.0099896435
ENST00000443649,1882,0.0012473287
ENST00000443649,1969,0.06205963
ENST00000443649,2044,0.011489181
ENST00000443649,2068,0.012518213
ENST00000443673,532,0.090522304
ENST00000443673,689,0.0089252405
ENST00000443950,248,0.09328218
ENST00000443950,354,0.021174105
ENST00000443950,572,0.67775655
ENST00000443950,584,0.5322717
ENST00000443950,666,0.527895
ENST00000443950,723,0.79059863
ENST00000443950,757,0.07447403
ENST00000443950,837,0.9413566
ENST00000443950,923,0.8276596
ENST00000443950,999,0.0061939233
ENST00000443950,1118,0.010949555
ENST00000443950,1129,0.9564424
ENST00000443950,1274,0.0679374
ENST00000443950,1304,0.14601818
ENST00000443950,1529,0.11371322
ENST00000443950,1560,0.8839366
ENST00000443950,1712,0.060749657
ENST00000443950,1730,0.04010317
ENST00000443950,1746,0.37382495
ENST00000443950,1823,0.22238412
ENST00000443950,1924,0.04254498
ENST00000443950,1930,0.014192113
ENST00000443950,1954,0.013114306
ENST00000443950,2045,0.2458924
ENST00000443950,2075,0.040176034
ENST00000443950,2201,0.054086253
ENST00000443950,2238,0.09305609
ENST00000443950,2245,0.11688081
ENST00000443950,2293,0.019734874
ENST00000443950,2313,0.058437075
ENST00000443950,2338,0.19328326
ENST00000443953,624,0.020997088
ENST00000443953,673,0.09857818
ENST00000443953,687,0.0013413639
ENST00000443953,712,0.01565696
ENST00000443953,740,0.14426689
ENST00000443953,748,0.102156304
ENST00000443953,807,0.067325994
ENST00000443953,931,0.12105633
ENST00000443953,942,0.021738658
